  79.008446, 39.145603, 37, 20, 2, 3, 48, 20, 6, 13, 123, 40, 2, 5, 11, 17, 8, 19, 35, 2, 1, 13, 57, 106, 43, 29, 125, 9, 11, 33, 18, 11, 17, 48, 24, 24, 5, 13, 109, 21, 6, 9, 125, 70, 5, 5, 3, 10, 11, 40, 46, 7, 19, 51, 22, 80, 44, 20, 13, 5, 22, 66, 48, 17, 18, 15, 6, 5, 3, 3, 43, 72, 46, 45, 114, 19, 27, 53, 3, 2, 19, 99, 24, 26, 107, 125, 12, 1, 0, 1, 105, 55, 47, 26, 9, 13, 25, 31, 2, 125, 42, 9, 4, 7, 10, 11, 2, 7, 29, 94, 25, 0, 2, 10, 20, 6, 15, 76, 46, 8, 5, 21, 125, 41, 18, 6, 1, 2, 4, 48
  139.99702, 42.25034, 1, 110, 14, 0, 0, 0, 0, 0, 14, 160, 42, 0, 0, 3, 1, 0, 110, 66, 8, 0, 0, 45, 48, 22, 14, 0, 0, 1, 10, 160, 95, 11, 1, 38, 12, 0, 0, 0, 0, 0, 108, 102, 18, 0, 0, 0, 0, 1, 160, 37, 1, 1, 2, 1, 1, 12, 40, 2, 0, 15, 65, 28, 4, 4, 2, 4, 4, 0, 0, 1, 3, 1, 160, 13, 1, 0, 0, 0, 1, 7, 160, 5, 0, 2, 3, 0, 0, 22, 29, 2, 1, 13, 69, 2, 0, 1, 0, 0, 0, 0, 0, 2, 7, 1, 145, 14, 0, 0, 0, 0, 2, 5, 160, 48, 0, 1, 2, 0, 0, 3, 18, 5, 0, 3, 33, 14, 0, 0
  47.216061, 46.024849, 0, 120, 149, 0, 0, 0, 0, 0, 39, 133, 104, 0, 0, 0, 0, 0, 54, 43, 14, 10, 2, 0, 0, 0, 0, 2, 11, 53, 13, 1, 0, 0, 20, 90, 96, 0, 0, 5, 2, 2, 149, 149, 38, 0, 0, 0, 0, 5, 149, 23, 4, 6, 7, 2, 0, 1, 1, 2, 3, 10, 18, 18, 15, 4, 47, 4, 1, 0, 7, 11, 2, 5, 149, 47, 0, 0, 0, 0, 0, 12, 127, 49, 23, 6, 1, 0, 0, 1, 2, 22, 40, 8, 1, 1, 4, 3, 18, 9, 0, 3, 13, 1, 0, 0, 149, 111, 0, 0, 1, 0, 0, 0, 108, 64, 5, 4, 1, 1, 2, 2, 4, 6, 12, 7, 4, 6, 18, 12
  18.744484, 55.440121, 29, 0, 0, 103, 132, 0, 0, 15, 16, 0, 1, 51, 76, 0, 0, 6, 132, 0, 0, 1, 1, 0, 0, 76, 97, 2, 0, 0, 0, 0, 2, 57, 7, 0, 0, 117, 132, 0, 0, 6, 50, 2, 0, 23, 51, 0, 0, 7, 132, 3, 0, 0, 0, 0, 0, 46, 124, 11, 0, 0, 0, 0, 0, 12, 0, 0, 0, 77, 132, 7, 0, 0, 49, 12, 0, 7, 34, 3, 0, 0, 132, 59, 0, 0, 0, 0, 0, 2, 109, 26, 0, 0, 0, 0, 1, 8, 0, 0, 0, 18, 131, 22, 0, 0, 13, 8, 0, 1, 26, 12, 0, 0, 128, 89, 0, 0, 1, 1, 0, 0, 65, 93, 0, 0, 0, 0, 0, 1
  45.795315, 59.673817, 14, 9, 4, 18, 74, 28, 13, 11, 119, 46, 7, 7, 5, 6, 6, 40, 28, 17, 15, 92, 74, 39, 7, 14, 109, 13, 9, 24, 18, 17, 10, 61, 19, 17, 9, 52, 111, 24, 5, 6, 119, 48, 7, 6, 5, 12, 9, 45, 51, 2, 7, 22, 52, 119, 30, 32, 61, 8, 27, 67, 20, 19, 18, 47, 8, 1, 1, 3, 61, 80, 39, 28, 119, 22, 47, 40, 2, 6, 22, 88, 33, 31, 119, 119, 16, 8, 1, 4, 25, 26, 31, 41, 36, 31, 18, 12, 1, 76, 45, 12, 11, 19, 10, 4, 3, 5, 28, 97, 39, 4, 4, 6, 56, 29, 53, 78, 21, 6, 8, 28, 119, 30, 9, 6, 5, 22, 28, 72
  71.689888, 62.221668, 84, 1, 0, 1, 3, 1, 0, 5, 145, 3, 0, 2, 16, 4, 0, 2, 163, 4, 0, 0, 0, 0, 2, 19, 23, 1, 1, 0, 0, 1, 20, 14, 90, 1, 0, 1, 6, 1, 0, 12, 162, 15, 0, 5, 26, 2, 0, 5, 163, 67, 2, 0, 0, 0, 0, 7, 31, 20, 19, 9, 0, 0, 1, 3, 75, 0, 0, 0, 11, 1, 1, 26, 151, 2, 0, 0, 33, 3, 0, 38, 163, 18, 1, 0, 0, 0, 1, 95, 28, 9, 5, 3, 1, 6, 17, 23, 54, 0, 0, 2, 13, 0, 0, 18, 156, 0, 0, 2, 21, 1, 0, 55, 163, 8, 3, 0, 0, 0, 1, 91, 15, 16, 12, 0, 2, 11, 16, 17
  16.574966, 73.473465, 0, 0, 0, 6, 36, 4, 0, 0, 119, 2, 0, 1, 13, 1, 0, 16, 144, 10, 0, 0, 0, 0, 0, 24, 108, 29, 0, 0, 1, 2, 2, 9, 0, 0, 0, 9, 47, 3, 5, 2, 131, 7, 0, 1, 11, 2, 16, 41, 144, 22, 0, 0, 0, 0, 1, 40, 104, 46, 2, 0, 0, 0, 0, 5, 0, 0, 0, 5, 25, 6, 86, 109, 20, 0, 0, 0, 1, 1, 144, 144, 92, 1, 0, 0, 0, 0, 57, 144, 42, 6, 0, 0, 0, 0, 2, 47, 2, 0, 0, 0, 3, 7, 71, 144, 0, 0, 0, 0, 4, 12, 121, 108, 6, 1, 1, 1, 8, 9, 37, 33, 23, 1, 0, 0, 0, 0, 1, 18
  16.574966, 73.473465, 1, 145, 78, 0, 0, 0, 0, 0, 0, 98, 133, 1, 0, 0, 0, 0, 2, 50, 68, 9, 0, 0, 0, 0, 16, 20, 5, 3, 0, 0, 0, 0, 0, 145, 77, 0, 0, 3, 2, 0, 10, 145, 145, 0, 0, 0, 0, 0, 94, 145, 50, 0, 0, 0, 0, 2, 36, 42, 4, 0, 0, 0, 0, 2, 0, 10, 7, 0, 0, 19, 17, 0, 87, 58, 26, 0, 0, 8, 6, 11, 145, 53, 4, 0, 0, 0, 0, 32, 66, 3, 1, 1, 0, 6, 18, 29, 0, 0, 0, 0, 1, 77, 70, 0, 84, 3, 0, 0, 2, 34, 19, 11, 145, 30, 0, 0, 0, 0, 1, 15, 90, 22, 1, 0, 0, 1, 14, 27
  52.883656, 73.69931, 47, 14, 1, 1, 2, 5, 2, 3, 178, 83, 0, 0, 0, 0, 0, 1, 124, 43, 1, 2, 7, 3, 1, 3, 2, 4, 2, 1, 4, 5, 15, 6, 42, 3, 1, 9, 23, 9, 1, 4, 178, 15, 0, 0, 1, 0, 0, 25, 178, 12, 1, 1, 5, 9, 4, 34, 2, 14, 8, 2, 11, 14, 4, 3, 57, 5, 3, 9, 4, 1, 2, 11, 178, 27, 0, 0, 0, 0, 1, 25, 178, 76, 8, 1, 4, 5, 1, 7, 2, 11, 12, 2, 8, 15, 8, 4, 66, 1, 0, 0, 0, 0, 0, 26, 178, 3, 0, 0, 0, 0, 0, 103, 98, 24, 5, 0, 0, 1, 5, 41, 1, 15, 26, 2, 1, 3, 2, 1
  171.16484, 76.635452, 1, 0, 0, 4, 27, 126, 93, 4, 54, 1, 0, 2, 12, 38, 30, 44, 21, 0, 0, 0, 113, 25, 1, 9, 0, 0, 0, 0, 126, 20, 0, 0, 0, 2, 35, 126, 70, 42, 4, 0, 61, 29, 19, 48, 27, 13, 3, 6, 30, 4, 0, 4, 126, 7, 0, 2, 0, 0, 0, 5, 126, 5, 0, 0, 16, 16, 110, 126, 0, 0, 0, 0, 126, 33, 20, 17, 3, 0, 0, 7, 41, 2, 0, 21, 126, 0, 0, 2, 0, 0, 0, 19, 126, 0, 0, 0, 70, 22, 22, 7, 0, 0, 0, 7, 126, 3, 1, 1, 6, 0, 0, 34, 20, 0, 0, 31, 126, 0, 0, 5, 0, 0, 0, 23, 120, 0, 0, 0
  81.625359, 80.987503, 1, 2, 1, 0, 2, 2, 2, 1, 31, 0, 0, 0, 0, 1, 5, 36, 150, 0, 0, 0, 0, 0, 0, 164, 59, 0, 0, 6, 2, 0, 0, 145, 1, 7, 2, 0, 0, 0, 0, 0, 124, 14, 1, 0, 0, 0, 0, 14, 164, 2, 0, 0, 0, 0, 0, 101, 76, 0, 0, 32, 40, 0, 0, 30, 0, 3, 8, 2, 0, 1, 0, 0, 135, 32, 5, 1, 0, 0, 0, 1, 164, 50, 0, 0, 0, 0, 0, 7, 73, 7, 0, 14, 106, 9, 0, 2, 0, 0, 1, 3, 4, 19, 0, 0, 66, 32, 2, 3, 2, 1, 0, 0, 164, 128, 0, 0, 0, 0, 0, 0, 74, 36, 0, 0, 31, 30, 2, 0
  64.056801, 86.342979, 28, 0, 0, 0, 12, 22, 5, 25, 127, 0, 0, 0, 0, 0, 0, 89, 109, 0, 0, 2, 12, 12, 3, 66, 1, 0, 2, 29, 66, 54, 3, 2, 38, 2, 0, 0, 19, 49, 7, 18, 127, 59, 0, 0, 0, 0, 1, 27, 125, 100, 15, 0, 2, 13, 2, 14, 1, 14, 18, 1, 11, 99, 18, 1, 10, 4, 0, 0, 31, 112, 2, 2, 56, 127, 21, 1, 4, 12, 1, 1, 14, 127, 127, 0, 0, 0, 0, 0, 0, 96, 127, 1, 0, 4, 2, 0, 0, 0, 0, 0, 30, 127, 0, 0, 0, 14, 16, 3, 20, 94, 0, 0, 0, 44, 94, 5, 6, 15, 0, 0, 0, 60, 127, 1, 1, 1, 0, 0
  64.056801, 86.342979, 0, 0, 0, 134, 46, 0, 0, 0, 0, 0, 0, 84, 27, 4, 18, 11, 0, 0, 0, 16, 9, 9, 99, 26, 0, 0, 0, 1, 1, 4, 134, 15, 9, 1, 1, 103, 44, 0, 0, 6, 42, 0, 0, 10, 6, 1, 31, 134, 8, 0, 0, 0, 0, 1, 134, 134, 0, 0, 1, 1, 1, 4, 134, 40, 45, 12, 5, 48, 22, 0, 0, 3, 134, 11, 0, 0, 0, 0, 1, 84, 100, 2, 0, 9, 9, 2, 31, 116, 0, 1, 19, 64, 22, 6, 36, 8, 45, 18, 3, 18, 13, 0, 0, 0, 134, 38, 0, 0, 0, 0, 0, 1, 124, 19, 0, 14, 31, 0, 0, 3, 0, 1, 10, 73, 98, 0, 0, 0
  207.75824, 96.079674, 0, 0, 53, 129, 0, 0, 0, 0, 3, 5, 133, 133, 0, 0, 0, 3, 4, 4, 78, 133, 1, 4, 21, 23, 0, 0, 10, 48, 7, 24, 72, 3, 3, 3, 133, 133, 0, 0, 0, 0, 120, 26, 99, 128, 0, 0, 0, 30, 65, 7, 7, 14, 4, 1, 15, 72, 0, 0, 5, 22, 7, 9, 25, 3, 10, 11, 49, 85, 0, 0, 0, 0, 133, 106, 8, 5, 0, 0, 0, 5, 69, 80, 6, 15, 8, 0, 0, 5, 3, 2, 3, 21, 15, 2, 0, 2, 1, 5, 8, 2, 0, 0, 0, 0, 33, 116, 2, 0, 0, 0, 0, 0, 19, 133, 19, 1, 2, 0, 0, 0, 2, 34, 30, 4, 6, 2, 0, 0
  36.270527, 106.71957, 76, 65, 0, 0, 0, 0, 0, 0, 154, 82, 0, 0, 0, 0, 0, 0, 130, 32, 0, 0, 0, 0, 0, 1, 12, 1, 0, 0, 3, 6, 0, 2, 122, 43, 0, 0, 0, 0, 0, 0, 154, 43, 0, 0, 0, 0, 0, 0, 154, 14, 0, 0, 0, 0, 0, 3, 25, 0, 0, 0, 1, 7, 1, 4, 151, 13, 0, 0, 0, 0, 0, 3, 154, 5, 0, 0, 0, 0, 0, 10, 154, 4, 0, 0, 0, 0, 0, 4, 27, 4, 0, 0, 1, 1, 0, 1, 116, 0, 0, 0, 0, 1, 0, 29, 154, 0, 0, 0, 0, 0, 0, 55, 154, 8, 0, 0, 0, 0, 0, 14, 16, 14, 1, 0, 0, 0, 0, 0
  157.07959, 109.22359, 7, 1, 0, 0, 8, 4, 0, 2, 169, 11, 0, 0, 0, 0, 0, 1, 169, 21, 0, 0, 2, 0, 0, 0, 13, 2, 0, 0, 111, 13, 0, 0, 5, 0, 0, 1, 18, 2, 0, 8, 169, 10, 0, 0, 0, 0, 0, 7, 169, 26, 0, 0, 2, 0, 0, 0, 24, 2, 0, 0, 123, 13, 0, 0, 5, 0, 0, 1, 8, 1, 1, 13, 169, 8, 0, 0, 0, 0, 0, 10, 169, 29, 0, 0, 1, 0, 0, 0, 32, 4, 0, 0, 101, 12, 0, 0, 5, 0, 0, 0, 1, 1, 0, 8, 119, 5, 0, 0, 0, 0, 0, 6, 169, 24, 0, 0, 0, 0, 0, 0, 33, 4, 0, 0, 60, 9, 0, 0
  194.20358, 111.0941, 170, 21, 0, 0, 0, 0, 0, 1, 116, 22, 6, 0, 0, 0, 1, 27, 34, 14, 18, 8, 11, 7, 2, 17, 2, 1, 6, 10, 45, 38, 8, 2, 170, 65, 0, 0, 0, 0, 0, 2, 170, 16, 5, 1, 1, 5, 5, 50, 12, 5, 17, 11, 17, 38, 9, 16, 11, 5, 19, 32, 12, 17, 10, 7, 170, 58, 0, 0, 0, 0, 0, 0, 170, 51, 37, 11, 2, 2, 1, 4, 25, 41, 56, 19, 13, 11, 1, 2, 6, 7, 11, 47, 87, 9, 0, 1, 170, 54, 0, 0, 0, 2, 2, 2, 154, 15, 3, 2, 9, 13, 2, 10, 16, 30, 22, 9, 17, 18, 3, 1, 3, 8, 19, 31, 42, 9, 5, 7
  83.082809, 117.72823, 57, 50, 0, 0, 3, 2, 0, 0, 144, 114, 0, 0, 0, 0, 0, 0, 38, 20, 0, 0, 44, 16, 0, 0, 4, 21, 3, 5, 137, 25, 0, 0, 60, 8, 0, 0, 12, 19, 1, 2, 144, 44, 0, 0, 0, 0, 0, 3, 104, 12, 0, 0, 40, 6, 0, 1, 1, 4, 1, 2, 144, 26, 0, 0, 44, 0, 0, 0, 30, 89, 4, 15, 144, 1, 0, 0, 0, 1, 1, 51, 107, 1, 0, 4, 36, 1, 0, 10, 0, 0, 0, 8, 144, 17, 0, 0, 16, 0, 0, 0, 29, 144, 16, 21, 144, 0, 0, 0, 0, 10, 11, 87, 49, 1, 0, 2, 24, 8, 0, 15, 0, 0, 0, 4, 102, 62, 3, 0
  73.269577, 122.92194, 49, 5, 0, 3, 8, 5, 0, 16, 2, 1, 3, 14, 55, 70, 7, 6, 77, 2, 2, 2, 9, 27, 13, 59, 20, 0, 0, 9, 52, 0, 0, 6, 8, 0, 10, 92, 2, 0, 0, 18, 14, 26, 84, 141, 10, 5, 1, 1, 126, 66, 30, 12, 4, 3, 2, 12, 16, 2, 0, 14, 90, 0, 0, 2, 0, 0, 15, 141, 11, 0, 0, 0, 111, 32, 67, 141, 0, 0, 0, 5, 141, 29, 9, 3, 2, 0, 0, 20, 18, 0, 0, 16, 114, 0, 0, 1, 2, 0, 2, 141, 33, 0, 0, 0, 141, 5, 6, 29, 1, 0, 0, 29, 141, 0, 0, 0, 3, 0, 0, 42, 8, 0, 0, 14, 116, 0, 0, 2
  12.148038, 124.40441, 12, 4, 13, 21, 5, 12, 6, 4, 6, 6, 12, 28, 19, 9, 10, 5, 64, 5, 2, 12, 13, 16, 31, 17, 162, 3, 0, 0, 0, 0, 1, 86, 10, 12, 28, 57, 9, 0, 0, 1, 99, 37, 14, 7, 3, 6, 18, 21, 62, 4, 4, 12, 20, 34, 47, 28, 162, 1, 0, 1, 1, 2, 2, 112, 11, 3, 2, 19, 21, 2, 2, 4, 84, 52, 47, 10, 2, 1, 1, 7, 122, 37, 80, 38, 10, 1, 0, 17, 162, 6, 2, 1, 1, 0, 0, 124, 3, 2, 3, 9, 5, 14, 17, 5, 2, 8, 48, 45, 22, 17, 2, 1, 162, 51, 67, 26, 5, 3, 2, 49, 162, 8, 0, 0, 0, 0, 0, 89
  172.16139, 126.27782, 2, 0, 1, 1, 1, 0, 0, 3, 32, 0, 0, 0, 0, 0, 4, 126, 20, 0, 0, 0, 0, 0, 87, 135, 1, 0, 0, 0, 0, 0, 135, 110, 22, 0, 0, 0, 0, 1, 1, 7, 135, 6, 0, 0, 0, 0, 0, 119, 135, 35, 1, 0, 0, 0, 8, 130, 11, 27, 4, 1, 1, 1, 15, 23, 20, 1, 0, 0, 0, 12, 73, 15, 135, 41, 0, 0, 0, 0, 19, 38, 126, 119, 0, 0, 0, 0, 0, 2, 23, 75, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 46, 135, 7, 40, 9, 0, 0, 0, 27, 133, 53, 52, 44, 1, 1, 2, 2, 23, 52, 4, 51, 24, 4, 2, 1, 1, 1
  136.06523, 133.04108, 0, 0, 0, 0, 107, 44, 0, 0, 118, 8, 0, 0, 14, 5, 0, 2, 147, 26, 0, 0, 0, 0, 0, 0, 22, 5, 0, 0, 71, 6, 0, 0, 0, 0, 0, 0, 147, 87, 0, 0, 121, 5, 0, 0, 26, 16, 1, 4, 147, 24, 0, 0, 0, 0, 0, 1, 41, 3, 0, 0, 77, 7, 0, 1, 0, 0, 0, 0, 147, 100, 0, 0, 94, 6, 0, 0, 54, 30, 0, 1, 147, 25, 0, 0, 0, 0, 0, 0, 53, 5, 0, 0, 48, 16, 0, 0, 1, 0, 0, 0, 134, 78, 0, 0, 54, 3, 0, 0, 79, 47, 1, 1, 147, 22, 0, 0, 0, 0, 0, 0, 51, 6, 0, 0, 5, 9, 1, 0
